document_id,coherence_relation,verb,coreference_type,context,pronominalization,12person,proAntecedent,subj_antecedent_type,subject_or_not,non_subject_or_not
pt/nt/46/nt_4603,contrast,build,other,Other people are building on that foundation .//But everyone should be careful how they build .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/46/nt_4603,contrast,build,other,"People can build on that foundation using gold , silver , jewels , wood , grass , or straw .//But the work that each person does will be clearly seen , because the Day will make it plain .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/46/nt_4603,contrast,get,subject,"If the building they put on the foundation still stands , they will get their reward .//But if their building is burned up , they will suffer loss .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/46/nt_4612,contrast,be,other,Some of us are Jews and some of us are not ; some of us are slaves and some of us are free .//But we were all baptized to become one body through one Spirit .,pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/46/nt_4612,contrast,say,subject,"The ear might say , `` I am not an eye , so I do n't belong to the body . ''//But saying this would not make the ear stop being a part of the body .",non pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/46/nt_4612,contrast,be,other,"If each part of the body were the same part , there would be no body .//But as it is , God put the parts in the body as he wanted them .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/46/nt_4612,contrast,need,other,The more beautiful parts do n't need this special care .//But God put the body together and gave more honor to the parts that need it .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4111,contrast,go,subject,So he went to the tree to see if it had any figs growing on it .//But he found no figs on the tree .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/41/nt_4111,contrast,begin,non_subject,"Then Jesus began teaching the people and said , `` It is written in the Scriptures , ' My Temple will be called a house of prayer for all nations . '//But you have changed it into a ' hiding place for thieves . ' ''",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4111,contrast,say,subject,"They said to each other , `` If we answer , ' John 's baptism was from God , ' then he will say , ' Then why did n't you believe John ? '//But we ca n't say that John 's baptism was from someone else . ''",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/41/nt_4114,contrast,help,subject,"You will always have the poor with you , and you can help them any time you want .//But you will not always have me .",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/41/nt_4114,contrast,say,other,"The Scriptures say , ' I will kill the shepherd , and the sheep will run away . '//But after I am killed , I will rise from death .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4114,contrast,say,subject,"You will say it three times before the rooster crows twice . ''//But Peter strongly protested , `` I will never say I do n't know you !",non pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/41/nt_4114,contrast,say,subject,"He said to them , `` Sit here while I pray . ''//But he told Peter , James , and John to come with him .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/41/nt_4114,contrast,drink,other,"Do n't make me drink from this cup .//But do what you want , not what I want . ''",pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4114,contrast,try,other,The leading priests and the whole high council tried to find something that Jesus had done wrong so they could kill him .//But the council could find no proof that would allow them to kill Jesus .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4114,contrast,build,other,"And three days later , I will build another Temple not made by human hands . ' ''//But also what these people said did not agree .",non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4114,contrast,tell,other,Are they telling the truth ? ''//But Jesus said nothing to answer him .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4114,contrast,look,non_subject,"She looked closely at him and said , `` You were with Jesus , that man from Nazareth . ''//But Peter said this was not true .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/41/nt_4108,contrast,criticize,non_subject,Peter criticized him for saying these things .//But Jesus turned and looked at his followers .,non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4108,contrast,lose,other,Any of you who try to save the life you have will lose it .//But you who give up your life for me and for the Good News will save it .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4105,contrast,beg,non_subject,The man who was now free from the demons begged to go with him .//But Jesus did not allow the man to go .,non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4105,contrast,say,non_subject,"The followers said to Jesus , `` There are so many people pushing against you .//But you ask , ' Who touched me ? ' ''",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4105,contrast,ask,subject,"But you ask , ' Who touched me ? ' ''//But Jesus continued looking for the one who touched him .",non pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/41/nt_4105,contrast,be,non_subject,There is no need to bother the Teacher . ''//But Jesus did not care what the men said .,non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4105,contrast,sleep,other,She is only sleeping . ''//But everyone laughed at him .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4102,contrast,carry,non_subject,He was being carried by four of them .//But they could not get the man inside to Jesus because the house was so full of people .,pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/41/nt_4102,contrast,have,subject,The Son of Man has power on earth to forgive sins .//But how can I prove this to you ?,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/41/nt_4102,contrast,'s,other,"There 's no proof it really happened .//But what if I say to the man , ' Stand up .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4102,contrast,come,other,"Some people came to Jesus and said , `` John 's followers fast , and the followers of the Pharisees fast .//But your followers do n't fast .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4113,contrast,happen,other,And nothing that bad will ever happen again .//But the Lord has decided to make that terrible time short .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4113,contrast,survive,other,"If it were not made short , no one could survive .//But the Lord will make that time short to help the special people he has chosen .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4116,contrast,be,other,"The women were afraid .//But the man said , `` Do n't be afraid .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4116,contrast,be,other,They were very sad and were crying .//But Mary told them that Jesus was alive .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4116,contrast,appear,subject,"Later , Jesus appeared to two followers while they were walking in the country .//But Jesus did not look the same as before he was killed .",non pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/41/nt_4107,contrast,say,other,"He also said , ' Whoever says anything bad to their father or mother must be killed . '//But you teach that people can say to their father or mother , ' I have something I could use to help you , but I will not use it for you .",pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4107,contrast,go,subject,"He did not want the people in that area to know he was there , so he went into a house .//But he could not stay hidden .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/41/nt_4107,contrast,answer,other,"She answered , `` That is true , Lord .//But the dogs under the table can eat the pieces of food that the children do n't eat . ''",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4115,contrast,answer,subject,"Why do n't you answer ? ''//But Jesus still did not answer , and this really surprised Pilate .",non pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/41/nt_4115,contrast,know,non_subject,"Pilate knew that the leading priests had handed Jesus over to him because they were jealous of him .//But the leading priests persuaded the people to ask Pilate to free Barabbas , not Jesus .",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4115,contrast,do,other,"What wrong has he done ? ''//But the people shouted louder and louder , `` Kill him on a cross ! ''",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4104,contrast,make,other,So they did not make grain .//But some of the seed fell on good ground .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4104,contrast,say,subject,"Jesus said , `` Only you can know the secret truth about God 's kingdom .//But to those other people I tell everything by using stories .",pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/41/nt_4104,contrast,accept,subject,"They hear the teaching , and they quickly and gladly accept it .//But they do n't allow it to go deep into their lives .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/41/nt_4104,contrast,know,subject,God will know how much to give you by how much you understand now .//But he will give you more than you deserve .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/41/nt_4104,contrast,receive,other,The people who have some understanding will receive more .//But those who do not have much will lose even the small amount they have . '',non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4104,contrast,be,non_subject,"God 's kingdom is like a mustard seed , which is smaller than any other seed on earth that you can plant .//But when you plant it , it grows and becomes the largest of all the plants in your garden .",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4104,contrast,use,subject,"He always used stories to teach them .//But when he was alone with his followers , Jesus explained everything to them .",non pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/41/nt_4101,contrast,force,subject,"He also forced many demons out of people .//But he would not allow the demons to speak , because they knew who he was .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/41/nt_4106,contrast,need,other,"They need to go to the farms and towns around here to buy some food to eat . ''//But Jesus answered , `` You give them some food to eat . ''",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4106,contrast,continue,other,He continued walking until he was almost past the boat .//But the followers saw Jesus walking on the water .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4106,contrast,scar,non_subject,"It scared them all to see him .//But he spoke to them and said , `` Do n't worry !",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4103,contrast,bow,non_subject,"When the evil spirits saw Jesus , they bowed before him and shouted , `` You are the Son of God ! ''//But Jesus gave the spirits a strong warning not to tell anyone who he was .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/41/nt_4103,contrast,forgive,other,They can even be forgiven for the bad things they say against God .//But anyone who speaks against the Holy Spirit will never be forgiven .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4112,contrast,send,non_subject,So the man sent a servant to the farmers to get his share of the grapes .//But the farmers grabbed the servant and beat him .,non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/41/nt_4112,contrast,say,non_subject,"He said , ' The farmers will respect my son . '//`` But the farmers said to each other , ' This is the owner 's son , and this vineyard will be his .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/41/nt_4112,contrast,pay,other,Should we pay them or not ? ''//But Jesus knew that these men were really trying to trick him .,non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4112,contrast,marry,subject,So the second brother married the woman .//But he also died and had no children .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/41/nt_4112,contrast,be,other,And she was the last to die .//But all seven brothers had married her .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4112,contrast,love,subject,They love to have the most important seats in the synagogues and the places of honor at banquets .//But they cheat widows and take their homes .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/48/nt_4801,contrast,choose,other,He chose you through his grace that came through Christ .//But now I am amazed that you are already turning away and believing something different from the Good News we told you .,pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4801,contrast,try,other,I tried harder than anyone else to follow the traditions we got from our ancestors .//But God had special plans for me even before I was born .,non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4801,contrast,go,subject,"I did not go to Jerusalem to see those who were apostles before I was .//But , without waiting , I went away to Arabia .",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/48/nt_4801,contrast,hear,non_subject,They had only heard this about me : `` This man was persecuting us .//But now he is telling people about the same faith that he once tried to destroy . '',pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/48/nt_4804,contrast,obey,subject,"While they are children , they must obey those who are chosen to care for them .//But when they reach the age the father set , they are free .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/48/nt_4804,contrast,be,other,"We were once like children , slaves to the useless rules of this world .//But when the right time came , God sent his Son , who was born from a woman and lived under the law .",non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4804,contrast,be,subject,You were slaves to gods that were not real .//But now you know the true God .,pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/48/nt_4804,contrast,bear,other,Abraham 's son from the slave woman was born in the normal human way .//But the son from the free woman was born because of the promise God made to Abraham .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4804,contrast,be,other,"My brothers and sisters , you are children who were born because of God 's promise , just as Isaac was .//But the other son of Abraham , who was born in the normal way , caused trouble for the one who was born by the power of the Spirit .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4804,contrast,be,other,It is the same today .//But what do the Scriptures say ?,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4803,contrast,bless,other,All people who believe are blessed the same as Abraham was .//But people who depend on following the law to make them right are under a curse .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4803,contrast,say,other,The law says we are under a curse for not always obeying it .//But Christ took away that curse .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4803,contrast,mean,other,"That would mean many people .//But it says , `` and to your Descendant . ''",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4803,contrast,be,non_subject,"If we could receive it by following the law , then it would not be God 's promise that brings it to us .//But God freely gave his blessings to Abraham through the promise God made .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/48/nt_4803,contrast,be,other,"This is the Descendant mentioned in the promise , which came directly from God .//But the law was given through angels , and the angels used Moses as a mediator to give the law to the people .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4806,contrast,do,subject,"When we have the opportunity to do good to anyone , we should do it .//But we should give special attention to those who are in the family of believers .",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/48/nt_4805,contrast,fight,non_subject,"They are always fighting against each other , so that you do n't do what you really want to do .//But if you let the Spirit lead you , you are not under law .",pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/48/nt_4802,contrast,be,other,"Titus , who was with me , is a Greek .//But these leaders still did not force him to be circumcised .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4802,contrast,be,other,"To God everyone is the same . -RRB-//But these leaders saw that God had given me a special work , the same as Peter .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/48/nt_4802,contrast,give,subject,God gave Peter the work of telling the Good News to the Jews .//But God gave me the work of telling the Good News to the non-Jewish people .,non pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/48/nt_4802,contrast,be,non_subject,"This is what happened : When Peter first came to Antioch , he ate and associated with the non-Jewish people .//But when some Jewish men came from James , Peter separated himself from the non-Jews .",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/48/nt_4802,contrast,bear,subject,"We were not born `` sinners , '' as we call those who are not Jews .//But we know that no one is made right with God by following the law .",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/49/nt_4904,contrast,talk,other,"When you talk , do n't say anything bad .//But say the good things that people need -- whatever will help them grow stronger .",non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/49/nt_4903,contrast,tell,other,"People who lived in other times were not told that secret truth .//But now , through the Spirit , God has made it known to his holy apostles and prophets .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/49/nt_4903,contrast,be,non_subject,I am the least important of all God 's people .//But he gave me this gift -- to tell the non-Jewish people the Good News about the riches Christ has .,pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/49/nt_4905,contrast,be,non_subject,These are not for you .//But you should be giving thanks to God .,pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/49/nt_4905,contrast,be,other,It is really very shameful to even talk about the things those people do in secret .//But the light makes clear how wrong those things are .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/49/nt_4905,contrast,talk,other,That secret truth is very important -- I am talking about Christ and the church .//But each one of you must love his wife as he loves himself .,non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/49/nt_4902,contrast,deserve,other,"Like everyone else in the world , we deserved to suffer God 's anger just because of the way we were .//But God is rich in mercy , and he loved us very much .",non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/49/nt_4902,contrast,be,other,We were spiritually dead because of all we had done against him .//But he gave us new life together with Christ .,pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4008,contrast,have,other,The birds have nests .//But the Son of Man has no place to rest . '',non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4008,contrast,say,non_subject,"Another of Jesus ' followers said to him , `` Lord , I will follow you too , but let me go and bury my father first . ''//But Jesus said to him , `` Follow me , and let those who are dead bury their own dead . ''",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4008,contrast,cover,other,The waves covered the boat .//But Jesus was sleeping .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4023,contrast,try,subject,They try to force others to obey all their rules .//But they themselves will not try to follow any of those rules .,non pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4023,contrast,love,other,They love for people to show respect to them in the marketplaces and to call them ' Teacher . '//`` But you must not be called ' Teacher . ',pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4023,contrast,make,other,People who think they are better than others will be made humble .//But people who humble themselves will be made great .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4023,contrast,give,subject,"You give God a tenth of the food you get , even your mint , dill , and cumin .//But you do n't obey the really important teachings of the law -- being fair , showing mercy , and being faithful .",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/40/nt_4023,contrast,wash,non_subject,You wash clean the outside of your cups and dishes .//But inside they are full of what you got by cheating others and pleasing yourselves .,pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4023,contrast,look,non_subject,People look at you and think you are godly .//But on the inside you are full of hypocrisy and evil .,pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4023,contrast,want,other,I wanted to gather them together as a hen gathers her chicks under her wings .//But you did not let me .,pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4014,contrast,be,subject,King Herod was very sad .//But he had promised to give the daughter anything she wanted .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4014,contrast,go,other,He went alone to a place where no one lived .//But the people heard that Jesus had left .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4014,contrast,say,other,"they said , screaming in fear .//But Jesus quickly spoke to them .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4014,contrast,leave,subject,"Then Peter left the boat and walked on the water to Jesus .//But while Peter was walking on the water , he saw the wind and the waves .",pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4005,contrast,lie,subject,"They will lie and say all kinds of evil things about you because you follow me .//But when they do that , know that great blessings belong to you .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4005,contrast,be,non_subject,"`` You are the salt of the earth .//But if the salt loses its taste , it can not be made salty again .",pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4005,contrast,judge,other,"Any person who commits murder will be judged . '//But I tell you , do n't be angry with anyone .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4005,contrast,hear,other,"`` You have heard that it was said , ' You must not commit adultery . '//But I tell you that if a man looks at a woman and wants to sin sexually with her , he has already committed that sin with her in his mind .",pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4005,contrast,say,other,"`` It was also said , ' Any man who divorces his wife must give her a written notice of divorce . '//But I tell you that any man who divorces his wife , except for the problem of sexual sin , is causing his wife to be guilty of adultery .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4005,contrast,make,other,"Keep the vows that you make to the Lord . '//But I tell you , when you make a promise , do n't try to make it stronger with a vow .",pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4005,contrast,hear,other,"`` You have heard that it was said , ' Love your neighbor and hate your enemy . '//But I tell you , love your enemies .",pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4011,contrast,be,other,"Yes , John is a prophet .//But I tell you , he is more than that .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4011,contrast,'s,other,He 's a friend of tax collectors and other sinners . '//But wisdom is shown to be right by what it does . '',non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4011,contrast,wear,other,"They would have worn sackcloth and put ashes on themselves to show that they were sorry for their sins .//But I tell you , on the day of judgment it will be worse for you than for Tyre and Sidon .",pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4011,contrast,be,other,"If these same miracles had happened in Sodom , the people there would have stopped sinning , and it would still be a city today .//But I tell you , it will be worse for you in the day of judgment than for Sodom . ''",pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4011,contrast,be,other,I am thankful that you have hidden these things from those who are so wise and so smart .//But you have shown them to people who are like little children .,pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4026,contrast,give,other,"It could be sold for a lot of money , and the money could be given to those who are poor . ''//But Jesus knew what happened .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4026,contrast,have,subject,You will always have the poor with you .//But you will not always have me .,pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/40/nt_4026,contrast,say,other,"The Scriptures say , ' I will kill the shepherd , and the sheep will run away . '//But after I am killed , I will rise from death .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4026,contrast,deny,subject,"You will deny me three times before the rooster crows . ''//But Peter answered , `` I will never say I do n't know you !",non pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/40/nt_4026,contrast,fell,non_subject,"He fell to the ground and prayed , `` My Father , if it is possible , do n't make me drink from this cup .//But do what you want , not what I want . ''",pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/40/nt_4026,contrast,come,other,Many people came and told lies about him .//But the council could find no real reason to kill him .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4026,contrast,tell,other,Are they telling the truth ? ''//But Jesus said nothing .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4026,contrast,answer,subject,"Jesus answered , `` Yes , that 's right .//But I tell you , in the future you will see the Son of Man sitting at the right side of God .",pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4026,contrast,say,non_subject,"She said , `` You were with Jesus , that man from Galilee . ''//But Peter told everyone there that this was not true .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/40/nt_4016,contrast,go,other,Jesus and his followers went across the lake .//But the followers forgot to bring bread .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4016,contrast,lose,other,Any of you who try to save the life you have will lose it .//But you who give up your life for me will find true life .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4021,contrast,come,subject,Jesus and his followers were coming closer to Jerusalem .//But first they stopped at Bethphage at the hill called the Mount of Olives .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4021,contrast,say,non_subject,"Jesus said to them , `` The Scriptures say , ' My Temple will be called a house of prayer . '//But you are changing it into a ' hiding place for thieves . ' ''",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4021,contrast,say,subject,"They said to each other , `` If we answer , ' John 's baptism was from God , ' then he will say , ' Then why did n't you believe John ? '//But we ca n't say John 's baptism was from someone else .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4021,contrast,answer,subject,"`` The son answered , ' I will not go . '//But later he decided he should go , and he went .",pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4021,contrast,answer,subject,"He answered , ' Yes , sir , I will go and work . '//But he did not go .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4021,contrast,believe,other,"John came showing you the right way to live , and you did not believe him .//But the tax collectors and prostitutes believed John .",non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4021,contrast,send,non_subject,So the man sent his servants to the farmers to get his share of the grapes .//`` But the farmers grabbed the servants and beat one .,non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4021,contrast,send,other,He sent more servants than he sent the first time .//But the farmers did the same thing to them that they did the first time .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4021,contrast,say,non_subject,"He said , ' The farmers will respect my son . '//`` But when the farmers saw the son , they said to each other , ' This is the owner 's son .",pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/40/nt_4021,contrast,want,subject,"They wanted to find a way to arrest Jesus .//But they were afraid to do anything , because the people believed that Jesus was a prophet .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4007,contrast,go,other,Many people go that way .//But the gate that opens the way to true life is narrow .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4007,contrast,come,subject,They come to you and look gentle like sheep .//But they are really dangerous like wolves .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4007,contrast,blow,non_subject,"It rained hard , the floods came , and the winds blew and beat against that house .//But it did not fall because it was built on rock .",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4002,contrast,give,other,"They gave him treasures of gold , frankincense , and myrrh .//But God warned the wise men in a dream not to go back to Herod .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4002,contrast,take,subject,So Joseph took the child and the mother and went to Israel .//But he heard that Archelaus was now king in Judea .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4024,contrast,leave,other,Jesus left the Temple area and was walking away .//But his followers came to him to show him the Temple 's buildings .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4024,contrast,happen,other,And nothing as bad as that will ever happen again .//`` But God has decided to make that terrible time short .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4024,contrast,continue,other,"If it were not made short , no one would continue living .//But God will make that time short to help the people he has chosen .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4024,contrast,tell,non_subject,"I can tell you without a doubt , the master will choose that servant to take care of everything he owns .//But what will happen if that servant is evil and thinks his master will not come back soon ?",non pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4013,contrast,grow,other,"It grew very fast there , because the soil was not deep .//But when the sun rose , it burned the plants .",pronoun,other,other,other_pronoun,not_subject,not_non_subject
